bib,position,gender,run_category,shoe_brand,confidence
6919,212,MASCULINO,42K,Adidas,2.50
22,213,MASCULINO,42K,Olympikus,4.96
4380,215,MASCULINO,42K,Adidas,1.87
4752,216,MASCULINO,42K,Adidas,1.96
3318,217,MASCULINO,42K,Adidas,13.28
1616,218,MASCULINO,42K,Nike,3.39
2715,219,MASCULINO,42K,Nike,6.98
6530,222,MASCULINO,42K,Olympikus,0.99
3657,224,MASCULINO,42K,Asics,1.79
2534,225,MASCULINO,42K,Adidas,2.99
2896,227,MASCULINO,42K,Asics,0.96
1900,231,MASCULINO,42K,Nike,2.24
170,233,MASCULINO,42K,Nike,4.49
1191,234,MASCULINO,42K,Adidas,1.52
6561,235,MASCULINO,42K,Nike,1.40
456,236,MASCULINO,42K,Olympikus,12.58
6439,240,MASCULINO,42K,Adidas,2.54
1800,241,MASCULINO,42K,Olympikus,1.86
473,243,MASCULINO,42K,Nike,0.99
4302,244,MASCULINO,42K,Adidas,1.98
1547,245,MASCULINO,42K,Nike,1.86
1978,246,MASCULINO,42K,Adidas,1.00
5675,248,MASCULINO,42K,Mizuno,1.00
280042,251,MASCULINO,42K,Nike,1.64
7199,252,MASCULINO,42K,Nike,9.74
5598,254,MASCULINO,42K,Olympikus,0.97
3082,256,MASCULINO,42K,Olympikus,2.96
4986,257,MASCULINO,42K,Olympikus,6.02
3756,258,MASCULINO,42K,Nike,3.31
5562,260,MASCULINO,42K,Nike,1.77
6617,261,MASCULINO,42K,Adidas,6.47
4047,263,MASCULINO,42K,Nike,1.94
958,264,MASCULINO,42K,New Balance,1.00
5257,265,MASCULINO,42K,Adidas,2.99
4807,273,MASCULINO,42K,Olympikus,1.54
5616,274,MASCULINO,42K,Nike,2.07
6593,276,MASCULINO,42K,Nike,2.06
5507,277,MASCULINO,42K,Adidas,3.98
956,279,MASCULINO,42K,Adidas,1.96
6182,280,MASCULINO,42K,Nike,4.87
7293,281,MASCULINO,42K,Puma,1.80
3373,284,MASCULINO,42K,Adidas,2.00
6050,289,MASCULINO,42K,Adidas,1.98
7057,293,MASCULINO,42K,Adidas,1.76
2883,297,MASCULINO,42K,Fila,2.98
198,304,MASCULINO,42K,Adidas,2.55
1213,309,MASCULINO,42K,Adidas,1.68
3100,312,MASCULINO,42K,Nike,1.81
511,316,MASCULINO,42K,Nike,3.42
3959,321,MASCULINO,42K,Adidas,2.71
3284,322,MASCULINO,42K,Adidas,1.00
4631,323,MASCULINO,42K,Adidas,6.99
4254,324,MASCULINO,42K,Adidas,3.94
675,325,MASCULINO,42K,Adidas,2.49
2839,326,MASCULINO,42K,Adidas,0.99
5947,329,MASCULINO,42K,Adidas,2.00
4127,332,MASCULINO,42K,Nike,2.99
578,334,MASCULINO,42K,Nike,2.99
910,336,MASCULINO,42K,Olympikus,1.99
466,339,MASCULINO,42K,Adidas,1.88
1690,341,MASCULINO,42K,Nike,2.97
3718,342,MASCULINO,42K,Olympikus,1.93
2378,349,MASCULINO,42K,Nike,3.88
4716,353,MASCULINO,42K,Nike,1.79
4280,354,MASCULINO,42K,Nike,2.59
6653,357,MASCULINO,42K,Adidas,1.00
2266,366,MASCULINO,42K,Olympikus,2.04
2308,370,MASCULINO,42K,Nike,3.30
4786,371,MASCULINO,42K,Nike,3.97
5589,372,MASCULINO,42K,Adidas,2.60
4799,378,MASCULINO,42K,Adidas,1.00
909,379,MASCULINO,42K,Adidas,2.98
6723,380,MASCULINO,42K,Nike,0.98
512,381,MASCULINO,42K,Adidas,1.00
496,386,MASCULINO,42K,Adidas,2.25
5584,387,MASCULINO,42K,Adidas,0.99
838,388,MASCULINO,42K,Adidas,1.29
5035,390,MASCULINO,42K,Nike,2.96
5245,392,MASCULINO,42K,Nike,1.98
7093,396,MASCULINO,42K,Nike,1.66
1892,401,MASCULINO,42K,Nike,3.88
962,402,MASCULINO,42K,Nike,1.00
6513,403,MASCULINO,42K,Adidas,1.75
3180,409,MASCULINO,42K,Adidas,1.85
6732,410,MASCULINO,42K,Nike,2.51
913,411,MASCULINO,42K,Nike,1.00
6532,412,MASCULINO,42K,Olympikus,1.96
6694,413,MASCULINO,42K,Nike,5.96
6379,414,MASCULINO,42K,New Balance,1.58
6384,415,MASCULINO,42K,Adidas,1.00
4947,417,MASCULINO,42K,Nike,0.98
5421,418,MASCULINO,42K,Nike,0.99
3719,419,MASCULINO,42K,Nike,1.97
1532,421,MASCULINO,42K,Nike,3.79
1766,422,MASCULINO,42K,Nike,1.57
1936,423,MASCULINO,42K,Olympikus,3.55
121,424,MASCULINO,42K,Asics,1.96
1404,425,MASCULINO,42K,Olympikus,3.97
3119,426,MASCULINO,42K,Nike,4.96
1470,427,MASCULINO,42K,Olympikus,5.51
3178,431,MASCULINO,42K,Adidas,1.00
1639,432,MASCULINO,42K,Nike,7.18
2870,433,MASCULINO,42K,Nike,3.12
2347,435,MASCULINO,42K,Nike,2.00
6395,438,MASCULINO,42K,Adidas,0.99
668,440,MASCULINO,42K,Olympikus,1.86
6902,441,MASCULINO,42K,Nike,1.75
2350,449,MASCULINO,42K,Adidas,3.97
4886,451,MASCULINO,42K,Nike,4.58
3619,452,MASCULINO,42K,Adidas,2.94
7005,455,MASCULINO,42K,Olympikus,2.97
5721,456,MASCULINO,42K,Adidas,8.50
968,457,MASCULINO,42K,Nike,1.63
4287,458,MASCULINO,42K,Adidas,1.00
6382,460,MASCULINO,42K,Nike,2.00
756,461,MASCULINO,42K,Olympikus,1.83
2105,466,MASCULINO,42K,Nike,1.94
1750,470,MASCULINO,42K,Adidas,4.84
3748,471,MASCULINO,42K,Olympikus,1.00
2107,472,MASCULINO,42K,Nike,2.98
6592,477,MASCULINO,42K,Olympikus,1.99
5702,478,MASCULINO,42K,Mizuno,1.98
5912,482,MASCULINO,42K,Adidas,1.00
1005,486,MASCULINO,42K,Fila,3.89
4013,487,MASCULINO,42K,Adidas,1.00
4134,488,MASCULINO,42K,Nike,0.96
4411,489,MASCULINO,42K,Asics,2.99
4451,491,MASCULINO,42K,Nike,3.98
4485,494,MASCULINO,42K,Adidas,2.26
6135,498,MASCULINO,42K,Adidas,0.99
1512,499,MASCULINO,42K,Olympikus,1.99
4172,501,MASCULINO,42K,Olympikus,3.56
4173,502,MASCULINO,42K,Adidas,3.92
6425,505,MASCULINO,42K,Olympikus,3.71
2352,506,MASCULINO,42K,Asics,1.65
7012,507,MASCULINO,42K,Nike,0.97
7263,508,MASCULINO,42K,Adidas,2.00
4159,509,MASCULINO,42K,Olympikus,1.98
5565,514,MASCULINO,42K,Nike,5.79
6555,524,MASCULINO,42K,Adidas,1.95
7044,528,MASCULINO,42K,Nike,2.53
5665,530,MASCULINO,42K,Olympikus,2.99
5949,531,MASCULINO,42K,Olympikus,3.46
2969,533,MASCULINO,42K,Olympikus,1.00
6387,534,MASCULINO,42K,Olympikus,1.63
2926,536,MASCULINO,42K,Nike,1.93
1212,540,MASCULINO,42K,Nike,0.95
1668,541,MASCULINO,42K,Nike,3.67
6335,542,MASCULINO,42K,Adidas,0.97
2852,551,MASCULINO,42K,Olympikus,3.91
4274,561,MASCULINO,42K,Nike,1.92
2818,565,MASCULINO,42K,Olympikus,0.98
5109,573,MASCULINO,42K,Fila,1.20
3261,576,MASCULINO,42K,Adidas,0.98
6245,577,MASCULINO,42K,Olympikus,5.77
2389,579,MASCULINO,42K,Nike,5.96
1300,582,MASCULINO,42K,Adidas,3.08
4566,586,MASCULINO,42K,Adidas,0.99
1252,594,MASCULINO,42K,Adidas,3.65
2213,596,MASCULINO,42K,Nike,1.99
6572,597,MASCULINO,42K,Adidas,1.72
4486,599,MASCULINO,42K,Olympikus,4.86
3945,600,MASCULINO,42K,Nike,2.52
4945,601,MASCULINO,42K,Nike,1.48
4031,602,MASCULINO,42K,Adidas,3.76
2612,606,MASCULINO,42K,Olympikus,2.79
674,607,MASCULINO,42K,Nike,2.86
1359,609,MASCULINO,42K,Nike,2.99
1069,612,MASCULINO,42K,Nike,0.96
5577,613,MASCULINO,42K,Nike,0.99
3200,614,MASCULINO,42K,Adidas,1.95
1534,616,MASCULINO,42K,Adidas,0.99
144,619,MASCULINO,42K,Adidas,3.39
5359,624,MASCULINO,42K,Nike,2.92
924,625,MASCULINO,42K,Nike,1.00
3106,626,MASCULINO,42K,Nike,4.98
6483,630,MASCULINO,42K,Olympikus,1.80
5834,631,MASCULINO,42K,Nike,3.85
2930,632,MASCULINO,42K,Nike,6.43
3262,633,MASCULINO,42K,Adidas,0.97
4813,638,MASCULINO,42K,Adidas,1.36
5654,639,MASCULINO,42K,Olympikus,0.95
3283,642,MASCULINO,42K,Adidas,1.98
2382,644,MASCULINO,42K,Nike,1.73
2530,645,MASCULINO,42K,Adidas,1.99
3044,646,MASCULINO,42K,Adidas,2.00
2156,649,MASCULINO,42K,Olympikus,0.97
2380,651,MASCULINO,42K,Nike,1.49
7192,653,MASCULINO,42K,Asics,1.00
964,655,MASCULINO,42K,Nike,2.92
5202,656,MASCULINO,42K,Adidas,2.79
2049,658,MASCULINO,42K,Adidas,1.00
6767,659,MASCULINO,42K,Nike,1.98
4427,661,MASCULINO,42K,Olympikus,2.29
7037,662,MASCULINO,42K,Adidas,0.97
3121,664,MASCULINO,42K,Nike,2.99
1444,671,MASCULINO,42K,Olympikus,3.79
2175,672,MASCULINO,42K,Nike,5.01
5576,673,MASCULINO,42K,Nike,1.99
2550,676,MASCULINO,42K,Mizuno,1.00
6850,677,MASCULINO,42K,Nike,0.96
4277,678,MASCULINO,42K,Adidas,1.59
5631,680,MASCULINO,42K,Adidas,3.99
4303,685,MASCULINO,42K,Nike,0.95
3183,686,MASCULINO,42K,Nike,2.60
6522,688,MASCULINO,42K,Adidas,0.99
3683,690,MASCULINO,42K,Nike,1.00
3101,693,MASCULINO,42K,Nike,3.99
4832,694,MASCULINO,42K,Adidas,1.72
3890,700,MASCULINO,42K,Asics,2.84
5705,701,MASCULINO,42K,Asics,1.42
4994,702,MASCULINO,42K,Nike,1.94
6146,704,MASCULINO,42K,Nike,3.95
3897,709,MASCULINO,42K,Adidas,6.90
1103,710,MASCULINO,42K,Nike,2.74
2185,711,MASCULINO,42K,Olympikus,1.98
1230,718,MASCULINO,42K,Nike,3.35
6388,722,MASCULINO,42K,Olympikus,0.99
481,723,MASCULINO,42K,Nike,2.99
3736,724,MASCULINO,42K,Olympikus,1.28
5975,726,MASCULINO,42K,Adidas,4.30
3072,728,MASCULINO,42K,Adidas,3.98
5956,732,MASCULINO,42K,Nike,1.00
109,735,MASCULINO,42K,Adidas,1.79
2978,737,MASCULINO,42K,Adidas,0.97
1369,738,MASCULINO,42K,Nike,3.88
4902,741,MASCULINO,42K,Adidas,1.46
3225,743,MASCULINO,42K,Olympikus,1.99
953,745,MASCULINO,42K,Asics,6.63
6557,746,MASCULINO,42K,Nike,1.96
4069,748,MASCULINO,42K,Adidas,2.00
2841,750,MASCULINO,42K,Olympikus,6.55
6243,753,MASCULINO,42K,Adidas,1.95
1141,755,MASCULINO,42K,Nike,1.94
6087,756,MASCULINO,42K,Adidas,0.99
1269,758,MASCULINO,42K,Adidas,3.02
6814,759,MASCULINO,42K,Nike,1.62
6588,761,MASCULINO,42K,Olympikus,0.96
3621,763,MASCULINO,42K,Adidas,1.53
4033,764,MASCULINO,42K,Nike,5.49
1935,767,MASCULINO,42K,Nike,1.88
6171,768,MASCULINO,42K,Asics,4.81
839,769,MASCULINO,42K,Nike,0.97
6409,771,MASCULINO,42K,Nike,3.94
425,773,MASCULINO,42K,On Running,1.22
4246,776,MASCULINO,42K,Nike,1.95
2714,777,MASCULINO,42K,Olympikus,2.56
985,778,MASCULINO,42K,Adidas,2.97
1716,782,MASCULINO,42K,Olympikus,2.51
4712,786,MASCULINO,42K,Fila,0.97
942,789,MASCULINO,42K,Nike,1.60
6394,791,MASCULINO,42K,Nike,4.04
6782,792,MASCULINO,42K,Adidas,3.64
6122,793,MASCULINO,42K,Adidas,0.98
307,794,MASCULINO,42K,Olympikus,2.00
651,795,MASCULINO,42K,Olympikus,0.97
3324,797,MASCULINO,42K,Nike,1.23
103,799,MASCULINO,42K,Nike,3.16
420,801,MASCULINO,42K,Adidas,2.00
3570,806,MASCULINO,42K,Nike,1.97
6142,808,MASCULINO,42K,Olympikus,2.41
497,811,MASCULINO,42K,On Running,1.00
5529,812,MASCULINO,42K,Adidas,2.80
736,814,MASCULINO,42K,Fila,1.03
2834,816,MASCULINO,42K,Olympikus,4.33
2444,817,MASCULINO,42K,Nike,1.00
686,818,MASCULINO,42K,Nike,1.49
2950,819,MASCULINO,42K,Adidas,2.88
2571,822,MASCULINO,42K,Olympikus,0.99
3864,830,MASCULINO,42K,Olympikus,0.97
963,832,MASCULINO,42K,Nike,1.98
5760,834,MASCULINO,42K,Adidas,1.50
401,838,MASCULINO,42K,Adidas,6.42
7197,840,MASCULINO,42K,Adidas,0.99
1306,841,MASCULINO,42K,Fila,1.00
502,847,MASCULINO,42K,Nike,1.99
1160,849,MASCULINO,42K,Adidas,1.75
5223,852,MASCULINO,42K,Adidas,1.00
2095,854,MASCULINO,42K,Olympikus,2.41
6321,855,MASCULINO,42K,Adidas,1.00
5653,856,MASCULINO,42K,Olympikus,3.73
6257,857,MASCULINO,42K,Nike,1.00
4785,861,MASCULINO,42K,Olympikus,0.99
7036,866,MASCULINO,42K,Adidas,2.90
1734,870,MASCULINO,42K,Nike,1.98
1245,872,MASCULINO,42K,Nike,1.74
115,877,MASCULINO,42K,Nike,0.99
1777,882,MASCULINO,42K,Olympikus,1.98
4041,883,MASCULINO,42K,Nike,0.98
6069,885,MASCULINO,42K,Nike,2.43
146,888,MASCULINO,42K,Adidas,2.87
281922,889,MASCULINO,42K,Nike,0.99
1223,890,MASCULINO,42K,Nike,3.80
623,891,MASCULINO,42K,Olympikus,2.43
4374,894,MASCULINO,42K,Nike,3.68
3369,895,MASCULINO,42K,Adidas,2.83
4416,900,MASCULINO,42K,Adidas,2.00
4299,902,MASCULINO,42K,Nike,2.98
3187,904,MASCULINO,42K,Adidas,1.00
150,907,MASCULINO,42K,Fila,1.45
6689,908,MASCULINO,42K,New Balance,0.98
2470,916,MASCULINO,42K,Mizuno,0.98
6687,917,MASCULINO,42K,Adidas,1.00
2705,919,MASCULINO,42K,Nike,2.57
3737,924,MASCULINO,42K,Adidas,0.99
2422,928,MASCULINO,42K,Olympikus,1.95
4590,929,MASCULINO,42K,Adidas,1.38
1457,930,MASCULINO,42K,Nike,2.35
1742,932,MASCULINO,42K,Nike,1.98
4632,933,MASCULINO,42K,Adidas,0.96
5042,934,MASCULINO,42K,Adidas,1.00
7048,936,MASCULINO,42K,Nike,1.98
2322,948,MASCULINO,42K,Adidas,1.98
4978,949,MASCULINO,42K,Nike,3.19
6795,950,MASCULINO,42K,Olympikus,0.97
5957,958,MASCULINO,42K,Nike,1.99
2788,963,MASCULINO,42K,Adidas,8.91
5761,964,MASCULINO,42K,Nike,1.66
4024,966,MASCULINO,42K,Nike,1.76
6679,967,MASCULINO,42K,Nike,1.97
4207,976,MASCULINO,42K,Nike,1.57
6475,982,MASCULINO,42K,Asics,1.37
6242,985,MASCULINO,42K,Adidas,1.06
3032,988,MASCULINO,42K,Adidas,1.26
1413,990,MASCULINO,42K,Olympikus,1.00
5276,995,MASCULINO,42K,Adidas,2.94
3282,997,MASCULINO,42K,Adidas,0.97
4738,999,MASCULINO,42K,Nike,9.98
422,1002,MASCULINO,42K,Adidas,6.81
3538,1008,MASCULINO,42K,Nike,4.70
3263,1009,MASCULINO,42K,Nike,2.60
5962,1012,MASCULINO,42K,Nike,1.88
2088,1015,MASCULINO,42K,Olympikus,1.78
4312,1016,MASCULINO,42K,Adidas,13.96
5225,1021,MASCULINO,42K,Adidas,1.99
5967,1022,MASCULINO,42K,Adidas,2.00
4196,1023,MASCULINO,42K,Adidas,1.00
4800,1024,MASCULINO,42K,Adidas,2.99
2873,1030,MASCULINO,42K,Nike,2.26
735,1032,MASCULINO,42K,Nike,2.82
4442,1035,MASCULINO,42K,Nike,0.99
1247,1036,MASCULINO,42K,Nike,1.29
6663,1038,MASCULINO,42K,Adidas,3.03
3265,1039,MASCULINO,42K,Asics,1.42
111,1043,MASCULINO,42K,Nike,1.62
3094,1044,MASCULINO,42K,Nike,2.19
3486,1047,MASCULINO,42K,Adidas,1.00
2086,1051,MASCULINO,42K,Nike,6.67
4137,1054,MASCULINO,42K,Adidas,5.71
1313,1057,MASCULINO,42K,Nike,1.95
1606,1058,MASCULINO,42K,Nike,1.89
522,1061,MASCULINO,42K,Asics,0.98
6057,1066,MASCULINO,42K,Adidas,1.87
283112,1067,MASCULINO,42K,Olympikus,1.99
2053,1074,MASCULINO,42K,Nike,3.90
308,1079,MASCULINO,42K,Olympikus,1.90
5448,1083,MASCULINO,42K,Adidas,1.67
6703,1087,MASCULINO,42K,Asics,1.00
4613,1089,MASCULINO,42K,Nike,0.97
4070,1094,MASCULINO,42K,Adidas,2.99
1759,1095,MASCULINO,42K,Nike,3.46
554,1097,MASCULINO,42K,Adidas,5.94
2065,1098,MASCULINO,42K,Olympikus,1.78
1875,1108,MASCULINO,42K,Olympikus,2.95
5435,1109,MASCULINO,42K,Olympikus,3.98
5501,1111,MASCULINO,42K,Nike,3.77
463,1112,MASCULINO,42K,Adidas,1.98
6492,1116,MASCULINO,42K,Mizuno,1.00
1590,1119,MASCULINO,42K,Adidas,3.12
4966,1124,MASCULINO,42K,Nike,1.55
808,1126,MASCULINO,42K,Adidas,0.97
3535,1128,MASCULINO,42K,Olympikus,0.99
4351,1131,MASCULINO,42K,Nike,1.91
677,1132,MASCULINO,42K,Olympikus,1.00
5110,1134,MASCULINO,42K,Olympikus,1.27
3323,1145,MASCULINO,42K,Adidas,2.99
1280,1156,MASCULINO,42K,Puma,1.56
6495,1157,MASCULINO,42K,Adidas,1.97
2775,1158,MASCULINO,42K,Nike,2.65
5249,1165,MASCULINO,42K,Olympikus,1.99
859,1166,MASCULINO,42K,Olympikus,1.00
5713,1175,MASCULINO,42K,Olympikus,2.99
955,1179,MASCULINO,42K,Nike,1.87
7072,1182,MASCULINO,42K,Nike,1.90
6003,1187,MASCULINO,42K,Olympikus,3.53
1070,1189,MASCULINO,42K,Nike,3.95
6136,1190,MASCULINO,42K,Adidas,1.00
1931,1194,MASCULINO,42K,Nike,3.74
6684,1200,MASCULINO,42K,Nike,2.99
387,1201,MASCULINO,42K,Fila,1.26
3269,1210,MASCULINO,42K,Adidas,2.84
4604,1214,MASCULINO,42K,Nike,0.98
6529,1225,MASCULINO,42K,Nike,3.94
3808,1226,MASCULINO,42K,Nike,2.72
4008,1227,MASCULINO,42K,Nike,1.73
5034,1228,MASCULINO,42K,Nike,4.89
3087,1233,MASCULINO,42K,Nike,0.96
2071,1234,MASCULINO,42K,Olympikus,0.98
4532,1235,MASCULINO,42K,Puma,0.99
4386,1238,MASCULINO,42K,Adidas,1.87
2008,1240,MASCULINO,42K,Olympikus,1.00
7254,1241,MASCULINO,42K,On Running,1.52
2503,1242,MASCULINO,42K,Adidas,1.99
2562,1245,MASCULINO,42K,Nike,3.22
2228,1249,MASCULINO,42K,Olympikus,1.34
37,1257,MASCULINO,42K,Adidas,2.48
158,1258,MASCULINO,42K,Fila,3.23
5188,1261,MASCULINO,42K,Adidas,3.93
405,1265,MASCULINO,42K,Adidas,1.99
1274,1269,MASCULINO,42K,Adidas,5.70
6682,1270,MASCULINO,42K,Nike,1.98
6068,1271,MASCULINO,42K,Nike,1.59
5212,1275,MASCULINO,42K,Adidas,0.97
5458,1276,MASCULINO,42K,Adidas,4.92
3436,1278,MASCULINO,42K,Adidas,1.61
6779,1286,MASCULINO,42K,Adidas,1.76
5581,1290,MASCULINO,42K,Adidas,1.66
1462,1292,MASCULINO,42K,Adidas,1.99
5141,1293,MASCULINO,42K,Olympikus,1.00
6109,1294,MASCULINO,42K,Olympikus,2.52
952,1296,MASCULINO,42K,Nike,8.81
2278,1299,MASCULINO,42K,Nike,1.82
6727,1302,MASCULINO,42K,Adidas,1.51
5714,1303,MASCULINO,42K,Adidas,1.34
3669,1307,MASCULINO,42K,Asics,2.36
174,1315,MASCULINO,42K,Nike,0.99
5973,1316,MASCULINO,42K,Nike,3.70
988,1325,MASCULINO,42K,Asics,1.96
1812,1327,MASCULINO,42K,Adidas,2.00
130,1328,MASCULINO,42K,Nike,1.74
4576,1332,MASCULINO,42K,Adidas,1.91
4446,1337,MASCULINO,42K,Asics,1.84
6896,1345,MASCULINO,42K,Olympikus,1.92
2087,1348,MASCULINO,42K,Adidas,3.70
6971,1349,MASCULINO,42K,Olympikus,2.91
1406,1352,MASCULINO,42K,Adidas,1.59
3249,1361,MASCULINO,42K,Adidas,0.99
1012,1362,MASCULINO,42K,Nike,3.28
3922,1363,MASCULINO,42K,Adidas,4.41
3000,1367,MASCULINO,42K,Olympikus,1.00
995,1374,MASCULINO,42K,Olympikus,0.98
2381,1375,MASCULINO,42K,Nike,1.86
4093,1377,MASCULINO,42K,Nike,0.97
2756,1393,MASCULINO,42K,Olympikus,1.48
1514,1395,MASCULINO,42K,Olympikus,3.99
123,1397,MASCULINO,42K,Nike,3.57
183,1398,MASCULINO,42K,Adidas,1.00
7206,1416,MASCULINO,42K,Olympikus,1.79
1420,1418,MASCULINO,42K,Olympikus,1.98
3596,1422,MASCULINO,42K,Olympikus,4.66
2244,1424,MASCULINO,42K,Fila,0.97
5916,1428,MASCULINO,42K,Olympikus,0.99
1517,1429,MASCULINO,42K,Nike,1.00
159,1430,MASCULINO,42K,Nike,2.46
243,1437,MASCULINO,42K,Nike,0.95
6932,1441,MASCULINO,42K,Adidas,1.00
4684,1442,MASCULINO,42K,Adidas,1.40
3750,1445,MASCULINO,42K,Olympikus,1.41
7088,1446,MASCULINO,42K,Puma,2.47
1361,1450,MASCULINO,42K,Olympikus,1.00
662,1451,MASCULINO,42K,Adidas,0.98
878,1461,MASCULINO,42K,Nike,1.00
6059,1462,MASCULINO,42K,Olympikus,2.45
5395,1464,MASCULINO,42K,Nike,1.95
829,1465,MASCULINO,42K,Asics,0.97
7169,1472,MASCULINO,42K,Adidas,0.96
4032,1485,MASCULINO,42K,Nike,1.64
3889,1487,MASCULINO,42K,Adidas,1.98
819,1493,MASCULINO,42K,Olympikus,1.91
2365,1495,MASCULINO,42K,Nike,0.99
3111,1497,MASCULINO,42K,Nike,4.59
4801,1499,MASCULINO,42K,Adidas,1.99
1066,1500,MASCULINO,42K,Adidas,2.55
6918,1501,MASCULINO,42K,Olympikus,0.99
3141,1502,MASCULINO,42K,Adidas,3.39
6203,1505,MASCULINO,42K,Adidas,4.47
1705,1506,MASCULINO,42K,Adidas,2.34
6153,1514,MASCULINO,42K,Nike,1.97
6303,1515,MASCULINO,42K,Mizuno,1.96
1320,1522,MASCULINO,42K,Olympikus,3.45
6936,1525,MASCULINO,42K,Asics,1.51
1803,1527,MASCULINO,42K,Nike,2.43
1980,1532,MASCULINO,42K,Nike,0.99
2201,1533,MASCULINO,42K,Olympikus,2.80
3211,1542,MASCULINO,42K,Olympikus,2.12
1573,1546,MASCULINO,42K,Nike,1.47
2004,1549,MASCULINO,42K,Adidas,0.99
4397,1554,MASCULINO,42K,Adidas,1.99
4064,1556,MASCULINO,42K,Adidas,1.84
4395,1558,MASCULINO,42K,Nike,2.22
7030,1559,MASCULINO,42K,Nike,2.82
6798,1565,MASCULINO,42K,Olympikus,3.95
7100,1566,MASCULINO,42K,Nike,5.29
491,1568,MASCULINO,42K,Nike,1.99
476,1570,MASCULINO,42K,Fila,0.96
4546,1578,MASCULINO,42K,Nike,2.79
5039,1580,MASCULINO,42K,Mizuno,1.74
4128,1581,MASCULINO,42K,Adidas,1.00
4125,1583,MASCULINO,42K,Nike,3.47
954,1584,MASCULINO,42K,Adidas,0.98
4143,1585,MASCULINO,42K,Nike,0.99
2681,1587,MASCULINO,42K,Adidas,2.41
1726,1588,MASCULINO,42K,Adidas,2.94
2791,1589,MASCULINO,42K,Adidas,3.99
2708,1591,MASCULINO,42K,Nike,0.99
4189,1592,MASCULINO,42K,Olympikus,2.08
6277,1593,MASCULINO,42K,Nike,2.71
2160,1597,MASCULINO,42K,Olympikus,2.29
6609,1598,MASCULINO,42K,Olympikus,0.99
1002,1601,MASCULINO,42K,Adidas,1.98
5275,1602,MASCULINO,42K,Adidas,5.66
902,1603,MASCULINO,42K,Olympikus,1.99
1389,1605,MASCULINO,42K,Adidas,1.87
1003,1607,MASCULINO,42K,Nike,2.83
1362,1610,MASCULINO,42K,Adidas,4.43
1294,1611,MASCULINO,42K,Nike,1.86
4288,1612,MASCULINO,42K,Olympikus,2.62
3066,1618,MASCULINO,42K,Olympikus,1.61
3102,1627,MASCULINO,42K,Adidas,0.98
6014,1630,MASCULINO,42K,Olympikus,3.63
5040,1631,MASCULINO,42K,Mizuno,1.84
1058,1632,MASCULINO,42K,Olympikus,3.57
432,1636,MASCULINO,42K,Nike,1.70
355,1637,MASCULINO,42K,Nike,0.96
6140,1638,MASCULINO,42K,Adidas,8.99
6881,1639,MASCULINO,42K,Adidas,4.19
2577,1641,MASCULINO,42K,Olympikus,1.93
1072,1644,MASCULINO,42K,Nike,1.62
5597,1645,MASCULINO,42K,Nike,1.93
2001,1649,MASCULINO,42K,Adidas,4.00
6512,1650,MASCULINO,42K,Adidas,1.63
4012,1658,MASCULINO,42K,Adidas,1.85
3251,1659,MASCULINO,42K,Nike,1.92
5025,1660,MASCULINO,42K,Adidas,2.00
6217,1661,MASCULINO,42K,Adidas,1.35
7304,1662,MASCULINO,42K,Nike,1.87
504,1663,MASCULINO,42K,Nike,1.81
611,1672,MASCULINO,42K,Olympikus,0.99
6054,1673,MASCULINO,42K,Nike,4.48
5628,1674,MASCULINO,42K,Adidas,1.49
6940,1675,MASCULINO,42K,Adidas,3.00
813,1676,MASCULINO,42K,Adidas,5.97
1057,1677,MASCULINO,42K,Olympikus,3.18
3397,1678,MASCULINO,42K,Adidas,2.00
1975,1679,MASCULINO,42K,Nike,2.40
358,1681,MASCULINO,42K,Olympikus,1.36
5566,1683,MASCULINO,42K,Adidas,4.99
4883,1686,MASCULINO,42K,Nike,1.77
5169,1687,MASCULINO,42K,Adidas,3.46
5889,1688,MASCULINO,42K,Olympikus,4.88
5610,1692,MASCULINO,42K,Nike,0.99
336,1694,MASCULINO,42K,Olympikus,2.19
7211,1695,MASCULINO,42K,Nike,0.96
4606,1696,MASCULINO,42K,Nike,1.26
3227,1699,MASCULINO,42K,Nike,4.94
179,1700,MASCULINO,42K,Adidas,1.99
3421,1702,MASCULINO,42K,Adidas,0.98
1733,1703,MASCULINO,42K,Nike,2.68
5463,1705,MASCULINO,42K,Olympikus,1.44
5836,1707,MASCULINO,42K,Adidas,2.00
2342,1711,MASCULINO,42K,Nike,4.29
3142,1712,MASCULINO,42K,Olympikus,2.16
6551,1713,MASCULINO,42K,Olympikus,0.96
2823,1715,MASCULINO,42K,Adidas,0.95
7074,1716,MASCULINO,42K,Adidas,3.00
4132,1721,MASCULINO,42K,Adidas,1.86
366,1722,MASCULINO,42K,Adidas,1.56
5127,1725,MASCULINO,42K,Adidas,3.99
1954,1728,MASCULINO,42K,Adidas,1.00
3876,1734,MASCULINO,42K,Olympikus,2.71
6097,1735,MASCULINO,42K,Nike,1.34
1840,1737,MASCULINO,42K,Nike,1.00
300,1743,MASCULINO,42K,Olympikus,4.94
693,1744,MASCULINO,42K,Nike,2.68
3429,1745,MASCULINO,42K,Nike,1.02
4275,1748,MASCULINO,42K,Adidas,2.52
4527,1749,MASCULINO,42K,Olympikus,3.18
6111,1751,MASCULINO,42K,Adidas,2.62
4474,1754,MASCULINO,42K,Olympikus,1.99
6569,1757,MASCULINO,42K,Adidas,1.82
